<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
14/01/20,000000,3285.3500000,3294.2500000,3277.1900000,3283.1500000,19112
15/01/20,000000,3282.2700000,3298.6600000,3280.6900000,3289.2900000,19237
16/01/20,000000,3302.9700000,3317.0500000,3302.8200000,3316.8100000,18208
17/01/20,000000,3323.6600000,3329.8800000,3318.8600000,3329.6200000,18474
21/01/20,000000,3321.0300000,3329.7900000,3316.6100000,3320.7900000,19068
22/01/20,000000,3330.0200000,3337.7700000,3320.0400000,3321.7500000,18731
23/01/20,000000,3315.7500000,3326.8800000,3301.8700000,3325.5400000,18480
24/01/20,000000,3333.1000000,3333.1800000,3281.5300000,3295.4700000,20449
27/01/20,000000,3235.7100000,3258.8500000,3234.7200000,3243.6300000,19345
28/01/20,000000,3255.3500000,3285.7800000,3253.2200000,3276.2400000,19245
29/01/20,000000,3289.4600000,3293.4700000,3271.8900000,3273.4000000,19652
30/01/20,000000,3256.4500000,3285.9100000,3242.8900000,3283.6600000,19242
31/01/20,000000,3278.2200000,3278.9300000,3214.6800000,3225.5200000,19174
03/02/20,000000,3235.6600000,3268.4400000,3235.6600000,3248.9200000,19593
04/02/20,000000,3280.6100000,3306.9200000,3280.6100000,3297.5900000,19234
05/02/20,000000,3324.9100000,3337.5800000,3313.8100000,3334.6900000,18917
06/02/20,000000,3346.1100000,3347.9600000,3334.5900000,3345.7800000,18919
07/02/20,000000,3335.5400000,3341.2600000,3322.1200000,3327.7100000,18991
10/02/20,000000,3318.2800000,3352.2600000,3317.7700000,3352.0900000,19001
11/02/20,000000,3365.8700000,3375.6300000,3352.7200000,3357.7500000,19927
12/02/20,000000,3370.5000000,3381.4700000,3369.7200000,3379.4500000,19234
13/02/20,000000,3365.9000000,3385.0900000,3360.5200000,3373.9400000,19616
14/02/20,000000,3378.0800000,3380.6900000,3366.1500000,3380.1600000,19179
18/02/20,000000,3369.0400000,3375.0100000,3355.6100000,3370.2900000,19276
19/02/20,000000,3380.3900000,3393.5200000,3378.9300000,3386.1500000,18481
20/02/20,000000,3380.2900000,3389.1500000,3341.2400000,3373.2300000,20069
21/02/20,000000,3360.5000000,3360.7600000,3328.4500000,3337.7500000,19460
24/02/20,000000,3257.6100000,3259.7300000,3214.6500000,3225.8900000,18795
25/02/20,000000,3238.9400000,3246.5300000,3118.7700000,3128.2100000,16065
26/02/20,000000,3139.9000000,3182.4500000,3108.9900000,3116.3900000,16624
27/02/20,000000,3054.3100000,3097.0700000,2978.3600000,2978.7600000,12732
28/02/20,000000,2895.9700000,2959.7200000,2856.0900000,2954.2200000,10223
02/03/20,000000,2974.2800000,3090.5300000,2945.1900000,3090.2300000,15265
03/03/20,000000,3096.4600000,3136.6600000,2976.8800000,3003.3700000,11995
