<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
19/11/19,000000,1.0104000,1.0109000,1.0077000,1.0095000,2774
20/11/19,000000,1.0092000,1.0100000,1.0062000,1.0095000,2846
21/11/19,000000,1.0093000,1.0109000,1.0063000,1.0071000,2921
22/11/19,000000,1.0069000,1.0070000,1.0015000,1.0027000,2570
24/11/19,000000,1.0021000,1.0022000,1.0012000,1.0021000,271
25/11/19,000000,1.0019000,1.0038000,1.0009000,1.0030000,2772
26/11/19,000000,1.0028000,1.0035000,1.0009000,1.0022000,2819
27/11/19,000000,1.0020000,1.0024000,0.9996000,1.0012000,2845
28/11/19,000000,1.0009000,1.0017000,0.9999000,1.0013000,2595
29/11/19,000000,1.0009000,1.0016000,0.9974000,0.9996000,2587
01/12/19,000000,1.0002000,1.0006000,0.9992000,0.9996000,316
02/12/19,000000,0.9994000,1.0087000,0.9988000,1.0084000,2856
03/12/19,000000,1.0082000,1.0142000,1.0070000,1.0126000,2927
04/12/19,000000,1.0123000,1.0145000,1.0095000,1.0116000,2941
05/12/19,000000,1.0115000,1.0132000,1.0102000,1.0127000,2938
06/12/19,000000,1.0125000,1.0135000,1.0079000,1.0094000,2660
08/12/19,000000,1.0089000,1.0098000,1.0081000,1.0093000,254
09/12/19,000000,1.0090000,1.0124000,1.0084000,1.0121000,2791
10/12/19,000000,1.0118000,1.0167000,1.0114000,1.0155000,2792
11/12/19,000000,1.0153000,1.0187000,1.0134000,1.0176000,2876
12/12/19,000000,1.0174000,1.0192000,1.0124000,1.0150000,2935
13/12/19,000000,1.0148000,1.0196000,1.0136000,1.0155000,2799
15/12/19,000000,1.0153000,1.0168000,1.0150000,1.0161000,301
16/12/19,000000,1.0159000,1.0181000,1.0153000,1.0168000,2837
17/12/19,000000,1.0166000,1.0206000,1.0154000,1.0203000,2826
18/12/19,000000,1.0201000,1.0207000,1.0179000,1.0197000,2909
19/12/19,000000,1.0199000,1.0233000,1.0188000,1.0219000,2865
20/12/19,000000,1.0217000,1.0221000,1.0165000,1.0166000,2640
22/12/19,000000,1.0172000,1.0183000,1.0160000,1.0179000,266
23/12/19,000000,1.0176000,1.0201000,1.0171000,1.0187000,2745
24/12/19,000000,1.0184000,1.0205000,1.0168000,1.0195000,2642
25/12/19,000000,1.0200000,1.0405000,1.0169000,1.0205000,787
26/12/19,000000,1.0203000,1.0205000,1.0179000,1.0187000,2111
27/12/19,000000,1.0184000,1.0275000,1.0184000,1.0249000,2692
29/12/19,000000,1.0258000,1.0269000,1.0232000,1.0267000,276
30/12/19,000000,1.0262000,1.0335000,1.0260000,1.0318000,2934
31/12/19,000000,1.0316000,1.0364000,1.0305000,1.0329000,2639
01/01/20,000000,1.0329000,1.0374000,1.0283000,1.0331000,442
02/01/20,000000,1.0329000,1.0332000,1.0272000,1.0292000,2937
03/01/20,000000,1.0287000,1.0320000,1.0259000,1.0270000,2715
05/01/20,000000,1.0288000,1.0302000,1.0287000,1.0291000,317
06/01/20,000000,1.0288000,1.0332000,1.0287000,1.0323000,2993
07/01/20,000000,1.0321000,1.0325000,1.0275000,1.0321000,3039
08/01/20,000000,1.0318000,1.0344000,1.0262000,1.0272000,3123
09/01/20,000000,1.0270000,1.0295000,1.0256000,1.0274000,2940
10/01/20,000000,1.0271000,1.0286000,1.0240000,1.0279000,2652
12/01/20,000000,1.0269000,1.0284000,1.0240000,1.0274000,306
13/01/20,000000,1.0271000,1.0313000,1.0265000,1.0297000,2734
14/01/20,000000,1.0295000,1.0344000,1.0291000,1.0338000,2976
15/01/20,000000,1.0336000,1.0382000,1.0327000,1.0374000,2958
16/01/20,000000,1.0372000,1.0400000,1.0355000,1.0361000,2850
17/01/20,000000,1.0359000,1.0366000,1.0311000,1.0329000,2736
19/01/20,000000,1.0325000,1.0332000,1.0320000,1.0327000,354
20/01/20,000000,1.0325000,1.0333000,1.0307000,1.0324000,2759
21/01/20,000000,1.0322000,1.0349000,1.0316000,1.0320000,2892
22/01/20,000000,1.0317000,1.0335000,1.0277000,1.0335000,2891
23/01/20,000000,1.0333000,1.0340000,1.0301000,1.0312000,2952
24/01/20,000000,1.0309000,1.0316000,1.0286000,1.0292000,2651
26/01/20,000000,1.0296000,1.0316000,1.0291000,1.0307000,448
27/01/20,000000,1.0304000,1.0327000,1.0286000,1.0308000,2884
28/01/20,000000,1.0306000,1.0330000,1.0262000,1.0275000,2821
29/01/20,000000,1.0274000,1.0278000,1.0236000,1.0273000,2902
30/01/20,000000,1.0271000,1.0328000,1.0271000,1.0313000,2811
31/01/20,000000,1.0310000,1.0383000,1.0291000,1.0378000,2756
02/02/20,000000,1.0359000,1.0382000,1.0349000,1.0378000,395
03/02/20,000000,1.0374000,1.0382000,1.0341000,1.0352000,3031
04/02/20,000000,1.0351000,1.0353000,1.0302000,1.0315000,3000
05/02/20,000000,1.0312000,1.0331000,1.0257000,1.0271000,2889
06/02/20,000000,1.0269000,1.0274000,1.0245000,1.0256000,2935
07/02/20,000000,1.0256000,1.0265000,1.0220000,1.0223000,2853
09/02/20,000000,1.0223000,1.0240800,1.0222000,1.0235000,355
10/02/20,000000,1.0236100,1.0239800,1.0217000,1.0229200,3087
11/02/20,000000,1.0229300,1.0253300,1.0213000,1.0245000,2888
12/02/20,000000,1.0245400,1.0263900,1.0214000,1.0224000,3015
13/02/20,000000,1.0227500,1.0242400,1.0201300,1.0212400,3056
14/02/20,000000,1.0210900,1.0211700,1.0177000,1.0178000,2700
16/02/20,000000,1.0178000,1.0189000,1.0169000,1.0182000,338
17/02/20,000000,1.0183800,1.0196100,1.0171000,1.0194500,2709
18/02/20,000000,1.0192000,1.0205500,1.0160000,1.0168700,2906
