<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
23/02/21,000000,1284.0000000,1287.0000000,1218.1000000,1261.2000000,20936
24/02/21,000000,1260.8000000,1278.9000000,1241.8000000,1271.4000000,16070
25/02/21,000000,1271.6000000,1275.0000000,1220.5000000,1226.6000000,15628
26/02/21,000000,1226.3000000,1238.3000000,1170.4000000,1192.8000000,20966
28/02/21,000000,1190.4000000,1208.8000000,1175.0000000,1206.0000000,772
01/03/21,000000,1206.1000000,1232.0000000,1187.0000000,1196.2000000,16119
02/03/21,000000,1196.3000000,1218.3000000,1174.0000000,1207.5000000,13936
03/03/21,000000,1206.8000000,1217.8000000,1160.0000000,1165.9000000,13388
04/03/21,000000,1165.0000000,1183.3000000,1120.0000000,1123.5000000,19544
05/03/21,000000,1123.2000000,1134.2000000,1110.0000000,1133.3000000,15194
07/03/21,000000,1132.1000000,1142.7000000,1132.0000000,1142.6000000,1667
08/03/21,000000,1142.7000000,1158.3000000,1118.6000000,1144.9000000,16471
09/03/21,000000,1144.9000000,1182.0000000,1136.9000000,1173.2000000,11949
10/03/21,000000,1173.0000000,1210.9000000,1155.2000000,1202.3000000,12759
11/03/21,000000,1202.4000000,1234.3000000,1195.3000000,1206.2000000,14294
12/03/21,000000,1206.1000000,1214.6000000,1172.0000000,1208.5000000,11590
14/03/21,000000,1210.0000000,1217.5000000,1204.0000000,1208.6000000,649
15/03/21,000000,1206.8000000,1224.9000000,1201.0000000,1214.5000000,8413
16/03/21,000000,1213.9000000,1240.4000000,1205.7000000,1219.0000000,12676
17/03/21,000000,1219.1000000,1223.9000000,1188.6000000,1222.4000000,13207
18/03/21,000000,1222.2000000,1233.9000000,1202.8000000,1205.6000000,14717
19/03/21,000000,1206.5000000,1215.4000000,1171.6000000,1196.1000000,15208
21/03/21,000000,1196.9000000,1200.9000000,1186.7000000,1188.4000000,398
22/03/21,000000,1187.7000000,1194.7000000,1163.5000000,1188.5000000,13664
23/03/21,000000,1188.4000000,1197.0000000,1166.4000000,1167.5000000,11727
24/03/21,000000,1167.6000000,1190.0000000,1161.5000000,1176.7000000,9311
25/03/21,000000,1177.3000000,1183.9000000,1143.8000000,1153.9000000,17511
26/03/21,000000,1154.7000000,1191.1000000,1149.9000000,1191.1000000,10589
28/03/21,000000,1187.1000000,1189.7000000,1184.0000000,1186.1000000,188
29/03/21,000000,1186.9000000,1202.0000000,1163.3000000,1180.2000000,4731
30/03/21,000000,1175.3000000,1186.0000000,1153.2000000,1160.5000000,1042
31/03/21,000000,1158.8000000,1194.3000000,1158.8000000,1190.9000000,245
01/04/21,000000,1190.7000000,1217.5000000,1176.6000000,1214.1000000,10491
02/04/21,000000,1208.6000000,1208.6000000,1208.6000000,1208.6000000,1
